"case","event","startTime","completeTime","LoanGoal","ApplicationType","RequestedAmount","Action","FirstWithdrawalAmount","NumberOfTerms","Accepted","OfferID","org:resource","MonthlyCost","EventOrigin","EventID","Selected","CreditScore","OfferedAmount"
"Application_1765444083","A_Create Application","2016/11/21 13:04:54.369","2016/11/21 13:04:54.369","Car","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_1765444083",,,
"Application_1765444083","W_Complete application","2016/11/21 15:18:31.811","2016/11/22 19:11:21.941","Car","New credit","5000.0","Deleted",,,,,"User_61",,"Workflow","Workitem_290122552",,,
"Application_1765444083","A_Concept","2016/11/21 15:18:31.813","2016/11/21 15:18:31.813","Car","New credit","5000.0","statechange",,,,,"User_2",,"Application","ApplState_424401021",,,
"Application_1765444083","A_Accepted","2016/11/22 18:57:54.445","2016/11/22 18:57:54.445","Car","New credit","5000.0","statechange",,,,,"User_61",,"Application","ApplState_89264463",,,
"Application_1765444083","O_Create Offer","2016/11/22 19:02:44.045","2016/11/22 19:02:44.045","Car","New credit","5000.0","Created","5000.0","59","false",,"User_61","98.8","Offer","Offer_432596541","false","0","5000.0"
"Application_1765444083","O_Created","2016/11/22 19:02:44.571","2016/11/22 19:02:44.571","Car","New credit","5000.0","statechange","5000.0","59","false","Offer_432596541","User_61","98.8","Offer","OfferState_1945831703","false","0","5000.0"
"Application_1765444083","A_Cancelled","2016/11/22 19:11:21.915","2016/11/22 19:11:21.915","Car","New credit","5000.0","statechange","5000.0","59","false","Offer_432596541","User_61","98.8","Application","ApplState_1211275005","false","0","5000.0"
"Application_1765444083","O_Cancelled","2016/11/22 19:11:21.933","2016/11/22 19:11:21.933","Car","New credit","5000.0","statechange","5000.0","59","false","Offer_432596541","User_61","98.8","Offer","OfferState_8039711","false","0","5000.0"
"Application_968189026","A_Create Application","2016/12/01 19:22:33.424","2016/12/01 19:22:33.424","Home improvement","New credit","75000.0","Created",,,,,"User_67",,"Application","Application_968189026",,,
"Application_968189026","A_Create Application","2016/12/01 19:22:33.424","2016/12/01 19:22:33.424","Home improvement","New credit","75000.0","Created",,,,,"User_67",,"Application","Application_968189026",,,
"Application_968189026","W_Complete application","2016/12/01 19:22:33.436","2016/12/01 19:25:54.486","Home improvement","New credit","75000.0","Deleted",,,,,"User_67",,"Workflow","Workitem_658652506",,,
"Application_968189026","A_Concept","2016/12/01 19:22:33.438","2016/12/01 19:22:33.438","Home improvement","New credit","75000.0","statechange",,,,,"User_67",,"Application","ApplState_1770266389",,,
"Application_968189026","A_Accepted","2016/12/01 19:23:59.795","2016/12/01 19:23:59.795","Home improvement","New credit","75000.0","statechange",,,,,"User_67",,"Application","ApplState_47431242",,,
"Application_968189026","O_Create Offer","2016/12/01 19:25:42.231","2016/12/01 19:25:42.231","Home improvement","New credit","75000.0","Created","75000.0","120","true",,"User_67","763.67","Offer","Offer_546120782","false","0","75000.0"
"Application_968189026","O_Created","2016/12/01 19:25:42.778","2016/12/01 19:25:42.778","Home improvement","New credit","75000.0","statechange","75000.0","120","true","Offer_546120782","User_67","763.67","Offer","OfferState_1446933781","false","0","75000.0"
"Application_165310345","A_Create Application","2016/12/06 09:05:21.955","2016/12/06 09:05:21.955","Car","New credit","15000.0","Created",,,,,"User_78",,"Application","Application_165310345",,,
"Application_165310345","A_Create Application","2016/12/06 09:05:21.955","2016/12/06 09:05:21.955","Car","New credit","15000.0","Created",,,,,"User_78",,"Application","Application_165310345",,,
"Application_165310345","W_Complete application","2016/12/06 09:05:21.969","2016/12/06 16:21:28.107","Car","New credit","15000.0","Deleted",,,,,"User_78",,"Workflow","Workitem_1947548942",,,
"Application_165310345","A_Concept","2016/12/06 09:05:21.973","2016/12/06 09:05:21.973","Car","New credit","15000.0","statechange",,,,,"User_78",,"Application","ApplState_1380087189",,,
"Application_165310345","A_Accepted","2016/12/06 09:11:34.878","2016/12/06 09:11:34.878","Car","New credit","15000.0","statechange",,,,,"User_78",,"Application","ApplState_479398883",,,
"Application_165310345","O_Create Offer","2016/12/06 09:29:50.346","2016/12/06 09:29:50.346","Car","New credit","15000.0","Created","10093.0","120","true",,"User_78","154.11","Offer","Offer_200175691","false","0","15000.0"
"Application_165310345","O_Created","2016/12/06 09:29:51.009","2016/12/06 09:29:51.009","Car","New credit","15000.0","statechange","10093.0","120","true","Offer_200175691","User_78","154.11","Offer","OfferState_1116938518","false","0","15000.0"
"Application_165310345","A_Cancelled","2016/12/06 16:21:28.081","2016/12/06 16:21:28.081","Car","New credit","15000.0","statechange","10093.0","120","true","Offer_200175691","User_78","154.11","Application","ApplState_1798684291","false","0","15000.0"
"Application_165310345","O_Cancelled","2016/12/06 16:21:28.099","2016/12/06 16:21:28.099","Car","New credit","15000.0","statechange","10093.0","120","true","Offer_200175691","User_78","154.11","Offer","OfferState_473968982","false","0","15000.0"
"Application_559145199","A_Create Application","2016/12/06 12:07:40.062","2016/12/06 12:07:40.062","Unknown","New credit","0.0","Created",,,,,"User_78",,"Application","Application_559145199",,,
"Application_559145199","A_Create Application","2016/12/06 12:07:40.062","2016/12/06 12:07:40.062","Unknown","New credit","0.0","Created",,,,,"User_78",,"Application","Application_559145199",,,
"Application_559145199","W_Complete application","2016/12/06 12:07:40.125","2016/12/06 12:24:22.489","Unknown","New credit","0.0","Deleted",,,,,"User_78",,"Workflow","Workitem_967213832",,,
"Application_559145199","A_Concept","2016/12/06 12:07:40.130","2016/12/06 12:07:40.130","Unknown","New credit","0.0","statechange",,,,,"User_78",,"Application","ApplState_31678346",,,
"Application_559145199","A_Accepted","2016/12/06 12:12:52.107","2016/12/06 12:12:52.107","Unknown","New credit","0.0","statechange",,,,,"User_78",,"Application","ApplState_1862002447",,,
"Application_559145199","O_Create Offer","2016/12/06 12:17:33.041","2016/12/06 12:17:33.041","Unknown","New credit","0.0","Created","6000.0","26","false",,"User_78","247.52","Offer","Offer_816152971","false","0","6000.0"
"Application_559145199","O_Created","2016/12/06 12:17:33.537","2016/12/06 12:17:33.537","Unknown","New credit","0.0","statechange","6000.0","26","false","Offer_816152971","User_78","247.52","Offer","OfferState_379259694","false","0","6000.0"
"Application_2037905525","A_Create Application","2016/12/08 11:48:48.259","2016/12/08 11:48:48.259","Existing loan takeover","New credit","40000.0","Created",,,,,"User_61",,"Application","Application_2037905525",,,
"Application_2037905525","A_Create Application","2016/12/08 11:48:48.259","2016/12/08 11:48:48.259","Existing loan takeover","New credit","40000.0","Created",,,,,"User_61",,"Application","Application_2037905525",,,
"Application_2037905525","W_Complete application","2016/12/08 11:48:48.270","2016/12/08 11:55:52.919","Existing loan takeover","New credit","40000.0","Deleted",,,,,"User_61",,"Workflow","Workitem_405993218",,,
"Application_2037905525","A_Concept","2016/12/08 11:48:48.272","2016/12/08 11:48:48.272","Existing loan takeover","New credit","40000.0","statechange",,,,,"User_61",,"Application","ApplState_859865478",,,
"Application_2037905525","A_Accepted","2016/12/08 11:51:26.465","2016/12/08 11:51:26.465","Existing loan takeover","New credit","40000.0","statechange",,,,,"User_61",,"Application","ApplState_1067942195",,,
"Application_2037905525","O_Create Offer","2016/12/08 11:53:20.702","2016/12/08 11:53:20.702","Existing loan takeover","New credit","40000.0","Created","641.0","120","true",,"User_61","407.29","Offer","Offer_1577683422","false","0","40000.0"
"Application_2037905525","O_Created","2016/12/08 11:53:21.367","2016/12/08 11:53:21.367","Existing loan takeover","New credit","40000.0","statechange","641.0","120","true","Offer_1577683422","User_61","407.29","Offer","OfferState_564094456","false","0","40000.0"
"Application_2037905525","A_Cancelled","2016/12/08 11:55:52.892","2016/12/08 11:55:52.892","Existing loan takeover","New credit","40000.0","statechange","641.0","120","true","Offer_1577683422","User_61","407.29","Application","ApplState_1395998014","false","0","40000.0"
"Application_2037905525","O_Cancelled","2016/12/08 11:55:52.910","2016/12/08 11:55:52.910","Existing loan takeover","New credit","40000.0","statechange","641.0","120","true","Offer_1577683422","User_61","407.29","Offer","OfferState_744072778","false","0","40000.0"
"Application_389282611","A_Create Application","2016/12/09 16:27:54.924","2016/12/09 16:27:54.924","Unknown","Limit raise","0.0","Created",,,,,"User_93",,"Application","Application_389282611",,,
"Application_389282611","A_Concept","2016/12/09 16:27:54.930","2016/12/09 16:27:54.930","Unknown","Limit raise","0.0","statechange",,,,,"User_93",,"Application","ApplState_1642401164",,,
"Application_389282611","A_Concept","2016/12/09 16:27:54.930","2016/12/09 16:27:54.930","Unknown","Limit raise","0.0","statechange",,,,,"User_93",,"Application","ApplState_1642401164",,,
"Application_389282611","W_Complete application","2016/12/09 16:27:54.941","2016/12/09 16:44:30.219","Unknown","Limit raise","0.0","Deleted",,,,,"User_93",,"Workflow","Workitem_2058332596",,,
"Application_389282611","A_Accepted","2016/12/09 16:35:13.832","2016/12/09 16:35:13.832","Unknown","Limit raise","0.0","statechange",,,,,"User_93",,"Application","ApplState_2025509225",,,
"Application_389282611","O_Create Offer","2016/12/09 16:43:59.681","2016/12/09 16:43:59.681","Unknown","Limit raise","0.0","Created","550.0","79","true",,"User_93","100.0","Offer","Offer_89699286","true","0","6500.0"
"Application_389282611","O_Created","2016/12/09 16:44:00.262","2016/12/09 16:44:00.262","Unknown","Limit raise","0.0","statechange","550.0","79","true","Offer_89699286","User_93","100.0","Offer","OfferState_157891406","true","0","6500.0"
"Application_389282611","O_Created","2016/12/09 16:44:00.262","2016/12/09 16:44:00.262","Unknown","Limit raise","0.0","statechange","550.0","79","true","Offer_89699286","User_93","100.0","Offer","OfferState_157891406","true","0","6500.0"
"Application_389282611","W_Call after offers","2016/12/09 16:44:30.227","2016/12/09 16:44:38.183","Unknown","Limit raise","0.0","Deleted","550.0","79","true","Offer_89699286","User_93","100.0","Workflow","Workitem_1873533396","true","0","6500.0"
"Application_389282611","A_Complete","2016/12/09 16:44:30.229","2016/12/09 16:44:30.229","Unknown","Limit raise","0.0","statechange","550.0","79","true","Offer_89699286","User_93","100.0","Application","ApplState_1220769959","true","0","6500.0"
"Application_1855047203","A_Create Application","2016/12/13 16:14:53.997","2016/12/13 16:14:53.997","Other, see explanation","New credit","20000.0","Created",,,,,"User_1",,"Application","Application_1855047203",,,
"Application_1855047203","A_Create Application","2016/12/13 16:14:53.997","2016/12/13 16:14:53.997","Other, see explanation","New credit","20000.0","Created",,,,,"User_1",,"Application","Application_1855047203",,,
"Application_1855047203","W_Complete application","2016/12/13 16:22:56.187","2016/12/14 13:14:44.532","Other, see explanation","New credit","20000.0","Deleted",,,,,"User_3",,"Workflow","Workitem_2129747021",,,
"Application_1855047203","A_Concept","2016/12/13 16:22:56.189","2016/12/13 16:22:56.189","Other, see explanation","New credit","20000.0","statechange",,,,,"User_26",,"Application","ApplState_1366572848",,,
"Application_1855047203","A_Accepted","2016/12/14 13:07:37.260","2016/12/14 13:07:37.260","Other, see explanation","New credit","20000.0","statechange",,,,,"User_3",,"Application","ApplState_532056322",,,
"Application_1855047203","O_Create Offer","2016/12/14 13:14:35.867","2016/12/14 13:14:35.867","Other, see explanation","New credit","20000.0","Created","6600.0","39","false",,"User_3","395.75","Offer","Offer_1404700606","false","0","14200.0"
"Application_1855047203","O_Created","2016/12/14 13:14:36.632","2016/12/14 13:14:36.632","Other, see explanation","New credit","20000.0","statechange","6600.0","39","false","Offer_1404700606","User_3","395.75","Offer","OfferState_504590537","false","0","14200.0"
"Application_1855047203","O_Created","2016/12/14 13:14:36.632","2016/12/14 13:14:36.632","Other, see explanation","New credit","20000.0","statechange","6600.0","39","false","Offer_1404700606","User_3","395.75","Offer","OfferState_504590537","false","0","14200.0"
"Application_1855047203","W_Call after offers","2016/12/14 13:14:44.540","2016/12/14 13:20:52.722","Other, see explanation","New credit","20000.0","Deleted","6600.0","39","false","Offer_1404700606","User_3","395.75","Workflow","Workitem_407102861","false","0","14200.0"
"Application_1855047203","A_Complete","2016/12/14 13:14:44.542","2016/12/14 13:14:44.542","Other, see explanation","New credit","20000.0","statechange","6600.0","39","false","Offer_1404700606","User_3","395.75","Application","ApplState_948127837","false","0","14200.0"
"Application_104674625","A_Create Application","2016/12/17 10:12:21.851","2016/12/17 10:12:21.851","Unknown","New credit","0.0","Created",,,,,"User_21",,"Application","Application_104674625",,,
"Application_104674625","A_Create Application","2016/12/17 10:12:21.851","2016/12/17 10:12:21.851","Unknown","New credit","0.0","Created",,,,,"User_21",,"Application","Application_104674625",,,
"Application_104674625","W_Complete application","2016/12/17 10:12:21.865","2016/12/17 10:23:43.137","Unknown","New credit","0.0","Deleted",,,,,"User_21",,"Workflow","Workitem_1333893733",,,
"Application_104674625","A_Concept","2016/12/17 10:12:21.868","2016/12/17 10:12:21.868","Unknown","New credit","0.0","statechange",,,,,"User_21",,"Application","ApplState_1409101179",,,
"Application_104674625","A_Accepted","2016/12/17 10:15:21.384","2016/12/17 10:15:21.384","Unknown","New credit","0.0","statechange",,,,,"User_21",,"Application","ApplState_1265117950",,,
"Application_104674625","O_Create Offer","2016/12/17 10:22:16.112","2016/12/17 10:22:16.112","Unknown","New credit","0.0","Created","8000.0","12","false",,"User_21","689.69","Offer","Offer_570604995","false","0","8000.0"
"Application_104674625","O_Created","2016/12/17 10:22:16.655","2016/12/17 10:22:16.655","Unknown","New credit","0.0","statechange","8000.0","12","false","Offer_570604995","User_21","689.69","Offer","OfferState_1783390349","false","0","8000.0"
